"Country or Area","Year","Area","Sex","Language","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","2010","Urban","Both Sexes","Nanai","Census - de jure - complete tabulation","Final figure, complete","2012","504","11"
"Russian Federation","2010","Urban","Both Sexes","Negidalt","Census - de jure - complete tabulation","Final figure, complete","2012","31","11"
"Russian Federation","2010","Urban","Both Sexes","Nenet","Census - de jure - complete tabulation","Final figure, complete","2012","3296","11"
"Russian Federation","2010","Urban","Both Sexes","Nganasan","Census - de jure - complete tabulation","Final figure, complete","2012","77","11"
"Russian Federation","2010","Urban","Both Sexes","Nivkhi","Census - de jure - complete tabulation","Final figure, complete","2012","153","11"
"Russian Federation","2010","Urban","Both Sexes","Nogai","Census - de jure - complete tabulation","Final figure, complete","2012","20158","11"
"Russian Federation","2010","Urban","Both Sexes","Norwegian","Census - de jure - complete tabulation","Final figure, complete","2012","4763","11"
"Russian Federation","2010","Urban","Both Sexes","Ossetian","Census - de jure - complete tabulation","Final figure, complete","2012","270355","11"
"Russian Federation","2010","Urban","Both Sexes","Persian","Census - de jure - complete tabulation","Final figure, complete","2012","11539","11"
"Russian Federation","2010","Urban","Both Sexes","Polish","Census - de jure - complete tabulation","Final figure, complete","2012","61276","11"
"Russian Federation","2010","Urban","Both Sexes","Portuguese","Census - de jure - complete tabulation","Final figure, complete","2012","10756","11"
"Russian Federation","2010","Urban","Both Sexes","Pushtu","Census - de jure - complete tabulation","Final figure, complete","2012","4259","11"
"Russian Federation","2010","Urban","Both Sexes","Romanian","Census - de jure - complete tabulation","Final figure, complete","2012","18373","11"
"Russian Federation","2010","Urban","Both Sexes","Romany","Census - de jure - complete tabulation","Final figure, complete","2012","66957","11"
"Russian Federation","2010","Urban","Both Sexes","Russian","Census - de jure - complete tabulation","Final figure, complete","2012","100868702","11"
"Russian Federation","2010","Urban","Both Sexes","Rutult","Census - de jure - complete tabulation","Final figure, complete","2012","11446","11"
"Russian Federation","2010","Urban","Both Sexes","Selkup","Census - de jure - complete tabulation","Final figure, complete","2012","120","11"
"Russian Federation","2010","Urban","Both Sexes","Shor","Census - de jure - complete tabulation","Final figure, complete","2012","1825","11"
"Russian Federation","2010","Urban","Both Sexes","Slovak","Census - de jure - complete tabulation","Final figure, complete","2012","1352","11"
"Russian Federation","2010","Urban","Both Sexes","Slovenian","Census - de jure - complete tabulation","Final figure, complete","2012","1789","11"
"Russian Federation","2010","Urban","Both Sexes","Spanish","Census - de jure - complete tabulation","Final figure, complete","2012","147088","11"
"Russian Federation","2010","Urban","Both Sexes","Swahili","Census - de jure - complete tabulation","Final figure, complete","2012","730","11"
"Russian Federation","2010","Urban","Both Sexes","Swedish","Census - de jure - complete tabulation","Final figure, complete","2012","7140","11"
"Russian Federation","2010","Urban","Both Sexes","Syrian","Census - de jure - complete tabulation","Final figure, complete","2012","3309","11"
"Russian Federation","2010","Urban","Both Sexes","Tabasaran","Census - de jure - complete tabulation","Final figure, complete","2012","54042","11"
"Russian Federation","2010","Urban","Both Sexes","Tadzhik","Census - de jure - complete tabulation","Final figure, complete","2012","113632","11"
"Russian Federation","2010","Urban","Both Sexes","Talyshi","Census - de jure - complete tabulation","Final figure, complete","2012","3089","11"
"Russian Federation","2010","Urban","Both Sexes","Tamil","Census - de jure - complete tabulation","Final figure, complete","2012","385","11"
"Russian Federation","2010","Urban","Both Sexes","Tatar","Census - de jure - complete tabulation","Final figure, complete","2012","2547377","11"
"Russian Federation","2010","Urban","Both Sexes","Tat","Census - de jure - complete tabulation","Final figure, complete","2012","1882","11"
"Russian Federation","2010","Urban","Both Sexes","Thai","Census - de jure - complete tabulation","Final figure, complete","2012","567","11"
"Russian Federation","2010","Urban","Both Sexes","Tofalar","Census - de jure - complete tabulation","Final figure, complete","2012","11","11"
"Russian Federation","2010","Urban","Both Sexes","Tsakhur","Census - de jure - complete tabulation","Final figure, complete","2012","3574","11"
"Russian Federation","2010","Urban","Both Sexes","Turkish","Census - de jure - complete tabulation","Final figure, complete","2012","82601","11"
"Russian Federation","2010","Urban","Both Sexes","Turkmen","Census - de jure - complete tabulation","Final figure, complete","2012","15386","11"
"Russian Federation","2010","Urban","Both Sexes","Tuvinian","Census - de jure - complete tabulation","Final figure, complete","2012","120650","11"
"Russian Federation","2010","Urban","Both Sexes","Udmurt","Census - de jure - complete tabulation","Final figure, complete","2012","99138","11"
"Russian Federation","2010","Urban","Both Sexes","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2012","946794","11"
"Russian Federation","2010","Urban","Both Sexes","Urdu","Census - de jure - complete tabulation","Final figure, complete","2012","491","11"
"Russian Federation","2010","Urban","Both Sexes","Uzbek","Census - de jure - complete tabulation","Final figure, complete","2012","208299","11"
"Russian Federation","2010","Urban","Both Sexes","Vepsish","Census - de jure - complete tabulation","Final figure, complete","2012","1348","11"
"Russian Federation","2010","Urban","Both Sexes","Vietnamese","Census - de jure - complete tabulation","Final figure, complete","2012","9363","11"
"Russian Federation","2010","Urban","Both Sexes","Yakut","Census - de jure - complete tabulation","Final figure, complete","2012","143161","11"
"Russian Federation","2010","Urban","Both Sexes","Yiddish","Census - de jure - complete tabulation","Final figure, complete","2012","1626","11"
"Russian Federation","2010","Urban","Both Sexes","Yukagir","Census - de jure - complete tabulation","Final figure, complete","2012","130","11"
"Russian Federation","2010","Urban","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2012","15663","11"
"Russian Federation","2010","Urban","Both Sexes","Croato-Serbian","Census - de jure - complete tabulation","Final figure, complete","2012","10491","11"
"Russian Federation","2010","Urban","Both Sexes","Irish","Census - de jure - complete tabulation","Final figure, complete","2012","204","11"
"Russian Federation","2010","Urban","Both Sexes","Erzya-Mordvinian","Census - de jure - complete tabulation","Final figure, complete","2012","8762","11"
"Russian Federation","2010","Urban","Both Sexes","Sign Languages","Census - de jure - complete tabulation","Final figure, complete","2012","91134","11"
"Russian Federation","2010","Urban","Both Sexes","Esperanto","Census - de jure - complete tabulation","Final figure, complete","2012","950","11"
"Russian Federation","2010","Urban","Both Sexes","Akha","Census - de jure - complete tabulation","Final figure, complete","2012","98","11"
"Russian Federation","2010","Urban","Both Sexes","Dari","Census - de jure - complete tabulation","Final figure, complete","2012","876","11"
"Russian Federation","2010","Urban","Both Sexes","Alabugat-Tatar","Census - de jure - complete tabulation","Final figure, complete","2012","765","11"
"Russian Federation","2010","Urban","Both Sexes","Aliutor","Census - de jure - complete tabulation","Final figure, complete","2012","20","11"
"Russian Federation","2010","Urban","Both Sexes","Andi","Census - de jure - complete tabulation","Final figure, complete","2012","838","11"
"Russian Federation","2010","Urban","Both Sexes","Archin","Census - de jure - complete tabulation","Final figure, complete","2012","12","11"
"Russian Federation","2010","Urban","Both Sexes","Bagvalal","Census - de jure - complete tabulation","Final figure, complete","2012","10","11"
"Russian Federation","2010","Urban","Both Sexes","Bezhta","Census - de jure - complete tabulation","Final figure, complete","2012","63","11"
"Russian Federation","2010","Urban","Both Sexes","Botlikh","Census - de jure - complete tabulation","Final figure, complete","2012","24","11"
"Russian Federation","2010","Urban","Both Sexes","Byelorussian","Census - de jure - complete tabulation","Final figure, complete","2012","144525","11"
